ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error
hard_sos,5,2,4,3,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.0984993090741748,0.047963794,0.23653743998147547,
hard_sos,5,2,4,4,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.006317804,0.9843033109791577,
hard_sos,5,2,4,4,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.023724938,1.379889067960903,
hard_sos,5,2,4,4,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.09857552720780448,0.027018721,0.20470155798830092,
hard_sos,5,2,4,5,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.004828646,0.7163596829632297,
hard_sos,5,2,4,5,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.018593734,1.0672729670768604,
hard_sos,5,2,4,5,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.8216646880777028,0.022772771,0.1545551320305094,
hard_sos,5,2,4,6,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.005235244,0.7698712019482628,
hard_sos,5,2,4,6,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.018479749,1.0935725779272616,
hard_sos,5,2,4,6,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.9400027940618939,0.02057037,0.15538517595268786,
