ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error,is_success,is_reliable_success,finite_value,sos_best_value,gap_to_sos_best,rel_gap_to_sos_best
hard_sos,4,2,4,7,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.19312970974605911,0.00982443,0.11969571805093437,,True,True,0.19312970974605911,0.19312970974605911,0.0,0.0
hard_sos,4,2,4,8,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.003626607,0.5156339950626716,,False,False,,0.11230781099592119,,
hard_sos,4,2,4,8,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.011906328,0.7427903990028426,,False,False,,0.11230781099592119,,
hard_sos,4,2,4,8,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.11230781099592119,0.008568539,0.1451048570452258,,True,True,0.11230781099592119,0.11230781099592119,0.0,0.0
hard_sos,4,2,4,9,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.003139391,0.5572314879391342,,False,False,,0.2743051758785842,,
hard_sos,4,2,4,9,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.011781286,0.7310851749498397,,False,False,,0.2743051758785842,,
hard_sos,4,2,4,9,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.2743051758785842,0.010500804,0.11400594899896532,,True,True,0.2743051758785842,0.2743051758785842,0.0,0.0
hard_sos,4,3,6,0,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.017170157,2.6124529680237174,,False,False,,0.6022526185319825,,
hard_sos,4,3,6,0,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.072762949,3.302896522101946,,False,False,,0.6022526185319825,,
hard_sos,4,3,6,0,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.6022526185319825,0.139275886,0.505452606943436,,True,True,0.6022526185319825,0.6022526185319825,0.0,0.0
hard_sos,4,3,6,1,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.023418085,3.3040307679912075,,False,False,,1.2124072481883112,,
hard_sos,4,3,6,1,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.131111981,5.427148415939882,,False,False,,1.2124072481883112,,
hard_sos,4,3,6,1,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.2124072481883112,0.231310407,0.8938257429981604,,True,True,1.2124072481883112,1.2124072481883112,0.0,0.0
hard_sos,4,3,6,2,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.024060532,3.4192429169779643,,False,False,,4.273144299758678,,
hard_sos,4,3,6,2,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.101592559,4.383753848029301,,False,False,,4.273144299758678,,
hard_sos,4,3,6,2,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,4.273144299758678,0.227265746,0.7013474239502102,,True,True,4.273144299758678,4.273144299758678,0.0,0.0
hard_sos,4,3,6,3,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.028118061,3.9837513740640134,,False,False,,1.0518606159635262,,
hard_sos,4,3,6,3,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.115588177,4.609471914009191,,False,False,,1.0518606159635262,,
hard_sos,4,3,6,3,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.0518606159635262,0.251419535,0.7558788770111278,,True,True,1.0518606159635262,1.0518606159635262,0.0,0.0
hard_sos,4,3,6,4,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.022953136,3.2100103999255225,,False,False,,1.4084792528817762,,
hard_sos,4,3,6,4,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.106343115,4.22413922206033,,False,False,,1.4084792528817762,,
hard_sos,4,3,6,4,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.4084792528817762,0.265146513,0.7266859060619026,,True,True,1.4084792528817762,1.4084792528817762,0.0,0.0
hard_sos,4,3,6,5,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.02065001,3.1920272540301085,,False,False,,2.0646699270047435,,
hard_sos,4,3,6,5,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.109979922,4.133658719016239,,False,False,,2.0646699270047435,,
hard_sos,4,3,6,5,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,2.0646699270047435,0.234069577,0.7643784490646794,,True,True,2.0646699270047435,2.0646699270047435,0.0,0.0
hard_sos,4,3,6,6,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.02775218,3.770640206988901,,False,False,,3.7536970042875617,,
hard_sos,4,3,6,6,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.116142962,5.1984115180093795,,False,False,,3.7536970042875617,,
hard_sos,4,3,6,6,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,3.7536970042875617,0.226360857,0.8427581490250304,,True,True,3.7536970042875617,3.7536970042875617,0.0,0.0
hard_sos,4,3,6,7,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.021678592,3.114578982000239,,False,False,,0.7304670126006356,,
hard_sos,4,3,6,7,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.104168374,4.764178526005708,,False,False,,0.7304670126006356,,
hard_sos,4,3,6,7,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.7304670126006356,0.20815297,0.7422210810473189,,True,True,0.7304670126006356,0.7304670126006356,0.0,0.0
hard_sos,4,3,6,8,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.024881833,3.9145682230591774,,False,False,,5.274446159559079,,
hard_sos,4,3,6,8,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.120315119,4.991502778953873,,False,False,,5.274446159559079,,
hard_sos,4,3,6,8,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,5.274446159559079,0.227293826,0.8457271710503846,,True,True,5.274446159559079,5.274446159559079,0.0,0.0
hard_sos,4,3,6,9,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.023816672,3.8012362020090222,,False,False,,1.570084424884565,,
hard_sos,4,3,6,9,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.12230776,5.0459081690059975,,False,False,,1.570084424884565,,
hard_sos,4,3,6,9,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.570084424884565,0.249829769,0.8411768790101632,,True,True,1.570084424884565,1.570084424884565,0.0,0.0
hard_sos,5,2,4,0,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.006610121,1.0040815799729899,,False,False,,1.1302803585197974,,
hard_sos,5,2,4,0,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.025474634,1.406331485020928,,False,False,,1.1302803585197974,,
hard_sos,5,2,4,0,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.1302803585197974,0.044694469,0.27734273893292993,,True,True,1.1302803585197974,1.1302803585197974,0.0,0.0
hard_sos,5,2,4,1,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.006695834,1.0375147849554196,,False,False,,0.4745432157155512,,
hard_sos,5,2,4,1,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.03829926,1.8933329299325123,,False,False,,0.4745432157155512,,
hard_sos,5,2,4,1,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.4745432157155512,0.036396917,0.33527946507092565,,True,True,0.4745432157155512,0.4745432157155512,0.0,0.0
hard_sos,5,2,4,2,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.00534287,0.9183551640016958,,False,False,,0.6158113421922976,,
hard_sos,5,2,4,2,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.018595687,1.416675175074488,,False,False,,0.6158113421922976,,
hard_sos,5,2,4,2,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.6158113421922976,0.03266938,0.2094914329936728,,True,True,0.6158113421922976,0.6158113421922976,0.0,0.0
hard_sos,5,2,4,3,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.007053349,0.9949527459684759,,False,False,,1.0984993090741748,,
hard_sos,5,2,4,3,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible_inaccurate,-inf,0.015793341,1.3448339250171557,,False,False,,1.0984993090741748,,
hard_sos,5,2,4,3,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.0984993090741748,0.047963794,0.23653743998147547,,True,True,1.0984993090741748,1.0984993090741748,0.0,0.0
hard_sos,5,2,4,4,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.006317804,0.9843033109791577,,False,False,,0.09857552720780448,,
hard_sos,5,2,4,4,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.023724938,1.379889067960903,,False,False,,0.09857552720780448,,
hard_sos,5,2,4,4,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.09857552720780448,0.027018721,0.20470155798830092,,True,True,0.09857552720780448,0.09857552720780448,0.0,0.0
hard_sos,5,2,4,5,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.004828646,0.7163596829632297,,False,False,,0.8216646880777028,,
hard_sos,5,2,4,5,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.018593734,1.0672729670768604,,False,False,,0.8216646880777028,,
hard_sos,5,2,4,5,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.8216646880777028,0.022772771,0.1545551320305094,,True,True,0.8216646880777028,0.8216646880777028,0.0,0.0
hard_sos,5,2,4,6,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.005235244,0.7698712019482628,,False,False,,0.9400027940618939,,
hard_sos,5,2,4,6,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.018479749,1.0935725779272616,,False,False,,0.9400027940618939,,
hard_sos,5,2,4,6,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.9400027940618939,0.02057037,0.15538517595268786,,True,True,0.9400027940618939,0.9400027940618939,0.0,0.0
hard_sos,5,2,4,7,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.007119836,1.0522109239827842,,False,False,,0.6401227882744123,,
hard_sos,5,2,4,7,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.023784151,1.4452611790038645,,False,False,,0.6401227882744123,,
hard_sos,5,2,4,7,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.6401227882744123,0.030341849,0.21698502800427377,,True,True,0.6401227882744123,0.6401227882744123,0.0,0.0
hard_sos,5,2,4,8,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.00680092,0.9885173719376326,,False,False,,0.4729534827096102,,
hard_sos,5,2,4,8,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.023439063,1.4215244880178943,,False,False,,0.4729534827096102,,
hard_sos,5,2,4,8,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.4729534827096102,0.031200336,0.21753828204236925,,True,True,0.4729534827096102,0.4729534827096102,0.0,0.0
hard_sos,5,2,4,9,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.008819719,1.2161128650186583,,False,False,,0.8524558153618814,,
hard_sos,5,2,4,9,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.031024067,1.7911706530721858,,False,False,,0.8524558153618814,,
hard_sos,5,2,4,9,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.8524558153618814,0.043752573,0.3385788999730721,,True,True,0.8524558153618814,0.8524558153618814,0.0,0.0
hard_sos,5,3,6,0,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.062265408,12.92971234896686,,False,False,,3.5869731871403356,,
hard_sos,5,3,6,0,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.264226148,12.111811536015011,,False,False,,3.5869731871403356,,
hard_sos,5,3,6,0,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,3.5869731871403356,2.753135559,4.512150979950093,,True,True,3.5869731871403356,3.5869731871403356,0.0,0.0
hard_sos,5,3,6,1,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.057410467,10.784481785958633,,False,False,,1.5088030885980432,,
hard_sos,5,3,6,1,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.234559865,11.629498783033341,,False,False,,1.5088030885980432,,
hard_sos,5,3,6,1,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.5088030885980432,2.942259868,4.661491903010756,,True,True,1.5088030885980432,1.5088030885980432,0.0,0.0
hard_sos,5,3,6,2,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.05591397,10.365635755006224,,False,False,,4.92770674449519,,
hard_sos,5,3,6,2,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.223976132,10.248528630007058,,False,False,,4.92770674449519,,
hard_sos,5,3,6,2,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,4.92770674449519,3.021172158,4.302427795017138,,True,True,4.92770674449519,4.92770674449519,0.0,0.0
hard_sos,5,3,6,3,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.061053755,10.147772512049414,,False,False,,5.437235318394212,,
hard_sos,5,3,6,3,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.258265923,11.558087353012525,,False,False,,5.437235318394212,,
hard_sos,5,3,6,3,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,5.437235318394212,2.687543459,4.431983636924997,,True,True,5.437235318394212,5.437235318394212,0.0,0.0
hard_sos,5,3,6,4,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.042328682,8.706503345048986,,False,False,,4.483731644846517,,
hard_sos,5,3,6,4,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.186224137,9.46153214899823,,False,False,,4.483731644846517,,
hard_sos,5,3,6,4,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,4.483731644846517,2.63481266,4.0016707190079615,,True,True,4.483731644846517,4.483731644846517,0.0,0.0
hard_sos,5,3,6,5,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.058401122,10.06255156500265,,False,False,,4.5260229326172645,,
hard_sos,5,3,6,5,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.305832597,12.073104134993628,,False,False,,4.5260229326172645,,
hard_sos,5,3,6,5,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,4.5260229326172645,4.282344711,6.008294694009237,,True,True,4.5260229326172645,4.5260229326172645,0.0,0.0
hard_sos,5,3,6,6,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.065610085,9.603255292982794,,False,False,,2.6263653892242407,,
hard_sos,5,3,6,6,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.246819221,11.558133053942584,,False,False,,2.6263653892242407,,
hard_sos,5,3,6,6,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,2.6263653892242407,2.996888035,4.700015397975221,,True,True,2.6263653892242407,2.6263653892242407,0.0,0.0
hard_sos,5,3,6,7,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.071750021,7.7209880540613085,,False,False,,2.228297024369561,,
hard_sos,5,3,6,7,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.283097931,10.951012812089175,,False,False,,2.228297024369561,,
hard_sos,5,3,6,7,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,2.228297024369561,2.676282538,4.444644228904508,,True,True,2.228297024369561,2.228297024369561,0.0,0.0
hard_sos,5,3,6,8,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.067655676,11.402908495045267,,False,False,,4.558555975880014,,
hard_sos,5,3,6,8,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.291545912,13.674724802025594,,False,False,,4.558555975880014,,
hard_sos,5,3,6,8,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,4.558555975880014,2.923832612,4.741821328061633,,True,True,4.558555975880014,4.558555975880014,0.0,0.0
hard_sos,5,3,6,9,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.061924997,9.886227592010982,,False,False,,3.4894800864249342,,
hard_sos,5,3,6,9,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.309328807,11.53767480503302,,False,False,,3.4894800864249342,,
hard_sos,5,3,6,9,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,3.4894800864249342,2.837044818,4.5247073450591415,,True,True,3.4894800864249342,3.4894800864249342,0.0,0.0
hard_sos,6,2,4,0,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.011473148,1.816898777964525,,False,False,,0.6650250102116418,,
hard_sos,6,2,4,0,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.043633179,2.5012127690715715,,False,False,,0.6650250102116418,,
hard_sos,6,2,4,0,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.6650250102116418,0.087155638,0.41176086699124426,,True,True,0.6650250102116418,0.6650250102116418,0.0,0.0
hard_sos,6,2,4,1,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.017061237,2.474585703923367,,False,False,,0.28221829510070895,,
hard_sos,6,2,4,1,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.058082144,3.4654256970388815,,False,False,,0.28221829510070895,,
hard_sos,6,2,4,1,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.28221829510070895,0.090307068,0.5310295760864392,,True,True,0.28221829510070895,0.28221829510070895,0.0,0.0
hard_sos,6,2,4,2,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.012731499,2.1769845969974995,,False,False,,2.327408546606078,,
hard_sos,6,2,4,2,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.032047206,2.3100702799856663,,False,False,,2.327408546606078,,
hard_sos,6,2,4,2,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,2.327408546606078,0.069081298,0.31609043199568987,,True,True,2.327408546606078,2.327408546606078,0.0,0.0
hard_sos,6,2,4,3,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.01706956,2.370261537958868,,False,False,,1.288409695073524,,
hard_sos,6,2,4,3,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.062049174,3.342516705975868,,False,False,,1.288409695073524,,
hard_sos,6,2,4,3,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.288409695073524,0.104500638,0.5457878580782562,,True,True,1.288409695073524,1.288409695073524,0.0,0.0
hard_sos,6,2,4,4,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.012574516,1.7999117259168997,,False,False,,0.6084784334100283,,
hard_sos,6,2,4,4,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.046894036,2.6579249220667407,,False,False,,0.6084784334100283,,
hard_sos,6,2,4,4,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.6084784334100283,0.091997618,0.4406494200229645,,True,True,0.6084784334100283,0.6084784334100283,0.0,0.0
hard_sos,6,2,4,5,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.016385915,2.5474155449774116,,False,False,,0.8450777705604874,,
hard_sos,6,2,4,5,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.060473119,3.4567010269965976,,False,False,,0.8450777705604874,,
hard_sos,6,2,4,5,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.8450777705604874,0.10699689,0.5388482520356774,,True,True,0.8450777705604874,0.8450777705604874,0.0,0.0
hard_sos,6,2,4,6,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.012437083,1.9894898718921468,,False,False,,0.6559270838077378,,
hard_sos,6,2,4,6,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.079337376,4.0214563210029155,,False,False,,0.6559270838077378,,
hard_sos,6,2,4,6,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.6559270838077378,0.191217033,0.7250661529833451,,True,True,0.6559270838077378,0.6559270838077378,0.0,0.0
hard_sos,6,2,4,7,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.012613572,2.277065373957157,,False,False,,0.5573575068086101,,
hard_sos,6,2,4,7,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.047392587,2.9010005480377004,,False,False,,0.5573575068086101,,
hard_sos,6,2,4,7,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.5573575068086101,0.086646307,0.4460302039515227,,True,True,0.5573575068086101,0.5573575068086101,0.0,0.0
hard_sos,6,2,4,8,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.012785845,1.982340645045042,,False,False,,1.1576107460980973,,
hard_sos,6,2,4,8,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.040725944,2.6228362059919164,,False,False,,1.1576107460980973,,
hard_sos,6,2,4,8,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.1576107460980973,0.186611249,0.5251984870992601,,True,True,1.1576107460980973,1.1576107460980973,0.0,0.0
hard_sos,6,2,4,9,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.01130618,2.8027505670906976,,False,False,,0.9116090312473765,,
hard_sos,6,2,4,9,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.05288626,3.3987799839815125,,False,False,,0.9116090312473765,,
hard_sos,6,2,4,9,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.9116090312473765,0.112733174,0.450223142048344,,True,True,0.9116090312473765,0.9116090312473765,0.0,0.0
hard_sos,6,3,6,0,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.177652802,33.14349524199497,,False,False,,9.35923238289646,,
hard_sos,6,3,6,0,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.648598827,46.47071198397316,,False,False,,9.35923238289646,,
hard_sos,6,3,6,0,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,9.35923238289646,11.582074667,18.158343335962854,,True,True,9.35923238289646,9.35923238289646,0.0,0.0
hard_sos,6,3,6,1,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.163390013,30.025330948992632,,False,False,,3.0165634379570676,,
hard_sos,6,3,6,1,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.656141006,31.058458239072934,,False,False,,3.0165634379570676,,
hard_sos,6,3,6,1,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,3.0165634379570676,10.122285998,16.28910596203059,,True,True,3.0165634379570676,3.0165634379570676,0.0,0.0
hard_sos,6,3,6,2,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.127582682,23.703781478921883,,False,False,,5.208483591971439,,
hard_sos,6,3,6,2,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.682868137,27.222324904054403,,False,False,,5.208483591971439,,
hard_sos,6,3,6,2,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,5.208483591971439,11.493331567,18.555491922073998,,True,True,5.208483591971439,5.208483591971439,0.0,0.0
hard_sos,6,3,6,3,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.164284762,27.800236602895893,,False,False,,7.554328850230392,,
hard_sos,6,3,6,3,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.792798601,29.347916102036834,,False,False,,7.554328850230392,,
hard_sos,6,3,6,3,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,7.554328850230392,10.246270257,17.42669804301113,,True,True,7.554328850230392,7.554328850230392,0.0,0.0
hard_sos,6,3,6,4,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.154699679,30.174098551040515,,False,False,,3.435582147080939,,
hard_sos,6,3,6,4,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.899072372,27.837339180056006,,False,False,,3.435582147080939,,
hard_sos,6,3,6,4,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,3.435582147080939,10.135098078,15.466793713043444,,True,True,3.435582147080939,3.435582147080939,0.0,0.0
hard_sos,6,3,6,5,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.180376877,24.194220124045387,,False,False,,4.961056731013432,,
hard_sos,6,3,6,5,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.852923699,32.10393235995434,,False,False,,4.961056731013432,,
hard_sos,6,3,6,5,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,4.961056731013432,10.836416808,15.249766175053082,,True,True,4.961056731013432,4.961056731013432,0.0,0.0
hard_sos,6,3,6,6,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.150610512,33.64548625401221,,False,False,,3.6663177122522095,,
hard_sos,6,3,6,6,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.689487008,31.989571410929784,,False,False,,3.6663177122522095,,
hard_sos,6,3,6,6,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,3.6663177122522095,10.476081848,16.149290342931636,,True,True,3.6663177122522095,3.6663177122522095,0.0,0.0
hard_sos,6,3,6,7,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.157154629,29.442295319982804,,False,False,,4.161685874398843,,
hard_sos,6,3,6,7,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.633011536,29.743845734046772,,False,False,,4.161685874398843,,
hard_sos,6,3,6,7,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,4.161685874398843,9.85948708,15.507229499984533,,True,True,4.161685874398843,4.161685874398843,0.0,0.0
hard_sos,6,3,6,8,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.16479629,25.471860266989097,,False,False,,5.34528102776298,,
hard_sos,6,3,6,8,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.400251582,29.799092467990704,,False,False,,5.34528102776298,,
hard_sos,6,3,6,8,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,5.34528102776298,6.43194082,10.028194078011438,,True,True,5.34528102776298,5.34528102776298,0.0,0.0
hard_sos,6,3,6,9,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.103911224,24.823030467960052,,False,False,,7.532492681419012,,
hard_sos,6,3,6,9,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.738219793,20.57340446591843,,False,False,,7.532492681419012,,
hard_sos,6,3,6,9,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,7.532492681419012,7.226228022,11.047743882983923,,True,True,7.532492681419012,7.532492681419012,0.0,0.0
