ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error
easy_dsos,5,2,4,2,21,easy_dsos_dd_gram,dsos,CLARABEL,optimal,2.175838471420624,0.007847019,1.2755702569847926,
easy_dsos,5,2,4,2,21,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,2.2615252913869437,0.021022932,1.7164343990152702,
easy_dsos,5,2,4,2,21,easy_dsos_dd_gram,sos,CLARABEL,optimal,2.261540312396494,0.023413528,0.22898535104468465,
easy_dsos,5,2,4,3,21,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.9847069957186245,0.005868124,1.0844811369897798,
easy_dsos,5,2,4,3,21,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.9987542658040105,0.018211167,1.5120650749886408,
easy_dsos,5,2,4,3,21,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.9987548720865014,0.025285628,0.22941434103995562,
easy_dsos,5,2,4,4,21,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.5933660908441274,0.006465008,1.0494739359710366,
easy_dsos,5,2,4,4,21,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.6538378067707087,0.017367064,1.6093061389401555,
easy_dsos,5,2,4,4,21,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.6538519035848946,0.022500636,0.20918463997077197,
easy_dsos,5,2,4,5,21,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.6906500887855613,0.005584119,1.025529314065352,
easy_dsos,5,2,4,5,21,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.7452093022849635,0.02493643,1.8715284729842097,
