n,d,degree,seed,basis_size_m,generator_type,solver,method,round,status,value,solve_time,wall_time,error,basis_condition,is_success,finite_value,sos_value,gap_to_sos,rel_gap_to_sos
2,2,4,5,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,8,optimal,0.10451336949424335,0.000751935,0.10345928801689297,,12097.050378200036,True,0.10451336949424335,0.10451342088703804,5.139279468657776e-08,5.139279468657776e-08
2,2,4,5,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,9,optimal,0.10451337415263588,0.000772657,0.10277177102398127,,13336.990453845203,True,0.10451337415263588,0.10451342088703804,4.673440215374747e-08,4.673440215374747e-08
2,2,4,5,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,10,optimal,0.10451337769738403,0.000749813,0.10286776698194444,,14530.822370553109,True,0.10451337769738403,0.10451342088703804,4.318965400595953e-08,4.318965400595953e-08
2,2,4,5,6,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.10451339144693242,0.000746616,0.10339009901508689,,197809.14656652478,True,0.10451339144693242,0.10451342088703804,2.9440105617228873e-08,2.9440105617228873e-08
2,2,4,6,6,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.004662027611842004,0.000676167,0.02745309902820736,,1.0,True,0.004662027611842004,0.004662027611842004,0.0,0.0
2,2,4,6,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.00189183,0.12740377301815897,,1.0,False,,0.004662027611842004,,
2,2,4,6,6,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.004661798847114119,0.000762027,0.10464349994435906,,370003.7518760926,True,0.004661798847114119,0.004662027611842004,2.287647278848698e-07,2.287647278848698e-07
2,2,4,7,6,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.010404534592431994,0.000550822,0.028235818026587367,,1.0,True,0.010404534592431994,0.010404534592431994,0.0,0.0
2,2,4,7,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,optimal,-0.15456169113051127,0.000712687,0.10757027904037386,,1.0,True,-0.15456169113051127,0.010404534592431994,0.16496622572294325,0.16496622572294325
2,2,4,7,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,1,optimal,0.010199664038890744,0.001249759,0.11055090499576181,,5.3843030824264835,True,0.010199664038890744,0.010404534592431994,0.0002048705535412504,0.0002048705535412504
2,2,4,7,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,2,optimal,0.010401535115161755,0.001290079,0.1053162650205195,,165.47001947175505,True,0.010401535115161755,0.010404534592431994,2.999477270239012e-06,2.999477270239012e-06
2,2,4,7,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,3,optimal,0.010404484323530805,0.000959973,0.1242093559121713,,924.520179049827,True,0.010404484323530805,0.010404534592431994,5.026890118921268e-08,5.026890118921268e-08
2,2,4,7,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,4,optimal,0.010404511757701407,0.000730962,0.10599515005014837,,4871.214137562456,True,0.010404511757701407,0.010404534592431994,2.2834730587298346e-08,2.2834730587298346e-08
2,2,4,7,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,5,optimal,0.010404531331520842,0.000750036,0.10566926398314536,,5718.036049259186,True,0.010404531331520842,0.010404534592431994,3.260911152214163e-09,3.260911152214163e-09
2,2,4,7,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,6,optimal,0.010404543282155494,0.000737302,0.10377225303091109,,6673.55033869499,True,0.010404543282155494,0.010404534592431994,-8.689723499794022e-09,-8.689723499794022e-09
2,2,4,7,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,7,optimal,0.010404551023458126,0.000720424,0.10304296493995935,,7567.9990721608965,True,0.010404551023458126,0.010404534592431994,-1.6431026131705218e-08,-1.6431026131705218e-08
